"id","votante","mesa","local","fechaAsignacion"
38228,1208,259,246,2026-03-01
38229,1260,270,756,2026-03-01
38230,1302,274,469,2026-03-01
38231,1305,288,374,2026-03-01
38232,1330,351,177,2026-03-01
38233,1354,366,660,2026-03-01
38234,1375,370,177,2026-03-01
38235,1381,382,616,2026-03-01
38236,1393,438,660,2026-03-01
38237,1441,82,616,2026-03-01
38238,1489,165,579,2026-03-01
38239,1511,191,374,2026-03-01
38240,1527,195,560,2026-03-01
38241,1558,197,782,2026-03-01
38242,1621,259,246,2026-03-01
38243,1623,270,756,2026-03-01
38244,1662,274,469,2026-03-01
38245,1716,288,374,2026-03-01
38246,1734,351,177,2026-03-01
38247,1739,366,660,2026-03-01
38248,1759,370,177,2026-03-01
38249,1771,382,616,2026-03-01
38250,1799,438,660,2026-03-01
38251,1812,82,616,2026-03-01
38252,1853,165,579,2026-03-01
38253,1863,191,374,2026-03-01
38254,1870,195,560,2026-03-01
38255,1882,197,782,2026-03-01
38256,1915,259,246,2026-03-01
38257,1916,270,756,2026-03-01
38258,1929,274,469,2026-03-01
38259,1987,288,374,2026-03-01
38260,1993,351,177,2026-03-01
38261,2014,366,660,2026-03-01
38262,2017,370,177,2026-03-01
38263,2072,382,616,2026-03-01
38264,2079,438,660,2026-03-01
38265,2096,82,616,2026-03-01
38266,2125,165,579,2026-03-01
38267,2131,191,374,2026-03-01
38268,2242,195,560,2026-03-01
38269,2254,197,782,2026-03-01
38270,2287,259,246,2026-03-01
38271,2330,270,756,2026-03-01
38272,2335,274,469,2026-03-01
38273,2393,288,374,2026-03-01
38274,2476,351,177,2026-03-01
38275,2536,366,660,2026-03-01
38276,2537,370,177,2026-03-01
38277,2549,382,616,2026-03-01
38278,2616,438,660,2026-03-01
38279,2655,82,616,2026-03-01
38280,2660,165,579,2026-03-01
38281,2754,191,374,2026-03-01
38282,2774,195,560,2026-03-01
38283,2793,197,782,2026-03-01
38284,2801,259,246,2026-03-01
38285,2812,270,756,2026-03-01
38286,2818,274,469,2026-03-01
38287,2821,288,374,2026-03-01
38288,2840,351,177,2026-03-01
38289,2856,366,660,2026-03-01
38290,2932,370,177,2026-03-01
38291,2964,382,616,2026-03-01
38292,2987,438,660,2026-03-01
38293,3006,82,616,2026-03-01
38294,3011,165,579,2026-03-01
38295,3019,191,374,2026-03-01
38296,3049,195,560,2026-03-01
38297,3050,197,782,2026-03-01
38298,3069,259,246,2026-03-01
38299,3098,270,756,2026-03-01
38300,3135,274,469,2026-03-01
38301,3169,288,374,2026-03-01
38302,3207,351,177,2026-03-01
38303,3220,366,660,2026-03-01
38304,3225,370,177,2026-03-01
38305,3367,382,616,2026-03-01
38306,3383,438,660,2026-03-01
38307,3427,82,616,2026-03-01
38308,3472,165,579,2026-03-01
38309,3517,191,374,2026-03-01
38310,3553,195,560,2026-03-01
38311,3588,197,782,2026-03-01
38312,3610,259,246,2026-03-01
38313,3660,270,756,2026-03-01
38314,3721,274,469,2026-03-01
38315,3856,288,374,2026-03-01
38316,3867,351,177,2026-03-01
38317,3890,366,660,2026-03-01
38318,3908,370,177,2026-03-01
38319,3969,382,616,2026-03-01
38320,3974,438,660,2026-03-01
38321,3977,82,616,2026-03-01
38322,4026,165,579,2026-03-01
38323,4087,191,374,2026-03-01
38324,4098,195,560,2026-03-01
38325,4196,197,782,2026-03-01
38326,4237,259,246,2026-03-01
38327,4267,270,756,2026-03-01
38328,4285,274,469,2026-03-01
38329,4367,288,374,2026-03-01
38330,4397,351,177,2026-03-01
38331,4409,366,660,2026-03-01
38332,4452,370,177,2026-03-01
38333,4503,382,616,2026-03-01
38334,4547,438,660,2026-03-01
38335,4600,82,616,2026-03-01
38336,4613,165,579,2026-03-01
38337,4632,191,374,2026-03-01
38338,4675,195,560,2026-03-01
38339,4696,197,782,2026-03-01
38340,4725,259,246,2026-03-01
38341,4761,270,756,2026-03-01
38342,4766,274,469,2026-03-01
38343,4800,288,374,2026-03-01
38344,4933,351,177,2026-03-01
38345,4938,366,660,2026-03-01
38346,4952,370,177,2026-03-01
38347,4954,382,616,2026-03-01
38348,5136,438,660,2026-03-01
38349,5185,82,616,2026-03-01
38350,5240,165,579,2026-03-01
38351,5270,191,374,2026-03-01
38352,5329,195,560,2026-03-01
38353,5373,197,782,2026-03-01
38354,5386,259,246,2026-03-01
38355,5398,270,756,2026-03-01
38356,5429,274,469,2026-03-01
38357,5459,288,374,2026-03-01
38358,5469,351,177,2026-03-01
38359,5481,366,660,2026-03-01
38360,5493,370,177,2026-03-01
38361,5501,382,616,2026-03-01
38362,5513,438,660,2026-03-01
38363,5515,82,616,2026-03-01
38364,5547,165,579,2026-03-01
38365,5619,191,374,2026-03-01
38366,5628,195,560,2026-03-01
38367,5629,197,782,2026-03-01
38368,5743,259,246,2026-03-01
38369,5749,270,756,2026-03-01
38370,5751,274,469,2026-03-01
38371,5752,288,374,2026-03-01
38372,5761,351,177,2026-03-01
38373,5785,366,660,2026-03-01
38374,5845,370,177,2026-03-01
38375,5880,382,616,2026-03-01
38376,5919,438,660,2026-03-01
38377,5924,82,616,2026-03-01
38378,5945,165,579,2026-03-01
38379,5975,191,374,2026-03-01
38380,6051,195,560,2026-03-01
38381,6092,197,782,2026-03-01
38382,6192,259,246,2026-03-01
38383,6203,270,756,2026-03-01
38384,6251,274,469,2026-03-01
38385,6268,288,374,2026-03-01
38386,6277,351,177,2026-03-01
38387,6309,366,660,2026-03-01
38388,6328,370,177,2026-03-01
38389,6331,382,616,2026-03-01
38390,6336,438,660,2026-03-01
38391,6357,82,616,2026-03-01
38392,6383,165,579,2026-03-01
38393,6407,191,374,2026-03-01
38394,6413,195,560,2026-03-01
38395,6532,197,782,2026-03-01
38396,6539,259,246,2026-03-01
38397,6637,270,756,2026-03-01
38398,6649,274,469,2026-03-01
38399,6709,288,374,2026-03-01
38400,6733,351,177,2026-03-01
38401,6735,366,660,2026-03-01
38402,6799,370,177,2026-03-01
38403,6811,382,616,2026-03-01
38404,6837,438,660,2026-03-01
38405,6840,82,616,2026-03-01
38406,6858,165,579,2026-03-01
38407,6892,191,374,2026-03-01
38408,6955,195,560,2026-03-01
38409,6981,197,782,2026-03-01
38410,6984,259,246,2026-03-01
38411,7118,270,756,2026-03-01
38412,7125,274,469,2026-03-01
38413,7148,288,374,2026-03-01
38414,7318,351,177,2026-03-01
38415,7320,366,660,2026-03-01
38416,7360,370,177,2026-03-01
38417,7362,382,616,2026-03-01
38418,7367,438,660,2026-03-01
38419,7435,82,616,2026-03-01
38420,7505,165,579,2026-03-01
38421,7519,191,374,2026-03-01
38422,7540,195,560,2026-03-01
38423,7561,197,782,2026-03-01
38424,7585,259,246,2026-03-01
38425,7593,270,756,2026-03-01
38426,7649,274,469,2026-03-01
38427,7720,288,374,2026-03-01
38428,7727,351,177,2026-03-01
38429,7740,366,660,2026-03-01
38430,7775,370,177,2026-03-01
38431,7787,382,616,2026-03-01
38432,7820,438,660,2026-03-01
38433,7898,82,616,2026-03-01
38434,7912,165,579,2026-03-01
38435,8053,191,374,2026-03-01
38436,8203,195,560,2026-03-01
38437,8215,197,782,2026-03-01
38438,8293,259,246,2026-03-01
38439,8348,270,756,2026-03-01
38440,8424,274,469,2026-03-01
38441,8510,288,374,2026-03-01
38442,8538,351,177,2026-03-01
38443,8546,366,660,2026-03-01
38444,8549,370,177,2026-03-01
38445,8557,382,616,2026-03-01
38446,8559,438,660,2026-03-01
38447,8595,82,616,2026-03-01
38448,8620,165,579,2026-03-01
38449,8624,191,374,2026-03-01
38450,8627,195,560,2026-03-01
38451,8704,197,782,2026-03-01
38452,8708,259,246,2026-03-01
38453,8711,270,756,2026-03-01
38454,8712,274,469,2026-03-01
38455,8733,288,374,2026-03-01
38456,8739,351,177,2026-03-01
38457,8748,366,660,2026-03-01
38458,8784,370,177,2026-03-01
38459,8790,382,616,2026-03-01
38460,8829,438,660,2026-03-01
38461,8856,82,616,2026-03-01
38462,8880,165,579,2026-03-01
38463,8963,191,374,2026-03-01
38464,8973,195,560,2026-03-01
38465,8979,197,782,2026-03-01
38466,9012,259,246,2026-03-01
38467,9071,270,756,2026-03-01
38468,9194,274,469,2026-03-01
38469,9210,288,374,2026-03-01
38470,9262,351,177,2026-03-01
38471,9281,366,660,2026-03-01
38472,9284,370,177,2026-03-01
38473,9303,382,616,2026-03-01
38474,9307,438,660,2026-03-01
38475,9321,82,616,2026-03-01
38476,9336,165,579,2026-03-01
38477,9344,191,374,2026-03-01
38478,9397,195,560,2026-03-01
38479,9430,197,782,2026-03-01
38480,9434,259,246,2026-03-01
38481,9504,270,756,2026-03-01
38482,9580,274,469,2026-03-01
38483,9584,288,374,2026-03-01
38484,9612,351,177,2026-03-01
38485,9616,366,660,2026-03-01
38486,9747,370,177,2026-03-01
38487,9804,382,616,2026-03-01
38488,9843,438,660,2026-03-01
38489,9922,82,616,2026-03-01
38490,9934,165,579,2026-03-01
38491,10057,191,374,2026-03-01
38492,10070,195,560,2026-03-01
38493,10071,197,782,2026-03-01
38494,10076,259,246,2026-03-01
38495,10077,270,756,2026-03-01
38496,10097,274,469,2026-03-01
38497,10098,288,374,2026-03-01
38498,10104,351,177,2026-03-01
38499,10129,366,660,2026-03-01
38500,10148,370,177,2026-03-01
38501,10158,382,616,2026-03-01
38502,10197,438,660,2026-03-01
38503,10198,82,616,2026-03-01
38504,10201,165,579,2026-03-01
38505,10214,191,374,2026-03-01
38506,10233,195,560,2026-03-01
38507,10241,197,782,2026-03-01
38508,10276,259,246,2026-03-01
38509,10343,270,756,2026-03-01
38510,10347,274,469,2026-03-01
38511,10371,288,374,2026-03-01
38512,10417,351,177,2026-03-01
38513,10441,366,660,2026-03-01
38514,10449,370,177,2026-03-01
38515,10486,382,616,2026-03-01
38516,10511,438,660,2026-03-01
38517,10523,82,616,2026-03-01
38518,10568,165,579,2026-03-01
38519,10604,191,374,2026-03-01
38520,10606,195,560,2026-03-01
38521,10613,197,782,2026-03-01
38522,10635,259,246,2026-03-01
38523,10641,270,756,2026-03-01
38524,10649,274,469,2026-03-01
38525,10687,288,374,2026-03-01
38526,10700,351,177,2026-03-01
38527,10734,366,660,2026-03-01
38528,10738,370,177,2026-03-01
38529,10741,382,616,2026-03-01
38530,10751,438,660,2026-03-01
38531,10768,82,616,2026-03-01
38532,10868,165,579,2026-03-01
38533,10998,191,374,2026-03-01
38534,11008,195,560,2026-03-01
38535,11041,197,782,2026-03-01
38536,11050,259,246,2026-03-01
38537,11060,270,756,2026-03-01
38538,11080,274,469,2026-03-01
38539,11135,288,374,2026-03-01
38540,11175,351,177,2026-03-01
38541,11215,366,660,2026-03-01
38542,11227,370,177,2026-03-01
38543,11228,382,616,2026-03-01
38544,11269,438,660,2026-03-01
38545,11312,82,616,2026-03-01
38546,11330,165,579,2026-03-01
38547,11355,191,374,2026-03-01
38548,11385,195,560,2026-03-01
38549,11457,197,782,2026-03-01
38550,11505,259,246,2026-03-01
38551,11522,270,756,2026-03-01
38552,11531,274,469,2026-03-01
38553,11539,288,374,2026-03-01
38554,11547,351,177,2026-03-01
38555,11589,366,660,2026-03-01
38556,11592,370,177,2026-03-01
38557,11611,382,616,2026-03-01
38558,11629,438,660,2026-03-01
38559,11634,82,616,2026-03-01
38560,11693,165,579,2026-03-01
38561,11734,191,374,2026-03-01
38562,11757,195,560,2026-03-01
38563,11764,197,782,2026-03-01
38564,11836,259,246,2026-03-01
38565,11913,270,756,2026-03-01
38566,11938,274,469,2026-03-01
38567,11964,288,374,2026-03-01
38568,12064,351,177,2026-03-01
38569,12068,366,660,2026-03-01
38570,12073,370,177,2026-03-01
38571,12091,382,616,2026-03-01
38572,12136,438,660,2026-03-01
38573,12137,82,616,2026-03-01
38574,12194,165,579,2026-03-01
38575,12199,191,374,2026-03-01
38576,12265,195,560,2026-03-01
38577,12374,197,782,2026-03-01
38578,12384,259,246,2026-03-01
38579,12398,270,756,2026-03-01
38580,12461,274,469,2026-03-01
38581,12463,288,374,2026-03-01
38582,12492,351,177,2026-03-01
38583,12506,366,660,2026-03-01
38584,12545,370,177,2026-03-01
38585,12585,382,616,2026-03-01
38586,12622,438,660,2026-03-01
38587,12655,82,616,2026-03-01
38588,12680,165,579,2026-03-01
38589,12688,191,374,2026-03-01
38590,12708,195,560,2026-03-01
38591,12711,197,782,2026-03-01
38592,12791,259,246,2026-03-01
38593,12815,270,756,2026-03-01
38594,12827,274,469,2026-03-01
38595,12833,288,374,2026-03-01
38596,12841,351,177,2026-03-01
38597,12976,366,660,2026-03-01
38598,13038,370,177,2026-03-01
38599,13090,382,616,2026-03-01
38600,13158,438,660,2026-03-01
38601,13162,82,616,2026-03-01
38602,13181,165,579,2026-03-01
38603,13239,191,374,2026-03-01
38604,13257,195,560,2026-03-01
38605,13287,197,782,2026-03-01
38606,13337,259,246,2026-03-01
38607,13354,270,756,2026-03-01
38608,13408,274,469,2026-03-01
38609,13411,288,374,2026-03-01
38610,13464,351,177,2026-03-01
38611,13470,366,660,2026-03-01
38612,13483,370,177,2026-03-01
38613,13559,382,616,2026-03-01
38614,13560,438,660,2026-03-01
38615,13597,82,616,2026-03-01
38616,13606,165,579,2026-03-01
38617,13636,191,374,2026-03-01
38618,13697,195,560,2026-03-01
38619,13770,197,782,2026-03-01
38620,13803,259,246,2026-03-01
38621,13835,270,756,2026-03-01
38622,13851,274,469,2026-03-01
38623,13856,288,374,2026-03-01
38624,14008,351,177,2026-03-01
38625,14041,366,660,2026-03-01
38626,14141,370,177,2026-03-01
38627,14189,382,616,2026-03-01
38628,14233,438,660,2026-03-01
38629,14255,82,616,2026-03-01
38630,14267,165,579,2026-03-01
38631,14308,191,374,2026-03-01
38632,14319,195,560,2026-03-01
38633,14333,197,782,2026-03-01
38634,14342,259,246,2026-03-01
38635,14368,270,756,2026-03-01
38636,14376,274,469,2026-03-01
38637,14393,288,374,2026-03-01
38638,14401,351,177,2026-03-01
38639,14522,366,660,2026-03-01
38640,14578,370,177,2026-03-01
38641,14601,382,616,2026-03-01
38642,14623,438,660,2026-03-01
38643,14631,82,616,2026-03-01
38644,14695,165,579,2026-03-01
38645,14735,191,374,2026-03-01
38646,14767,195,560,2026-03-01
38647,14784,197,782,2026-03-01
38648,14848,259,246,2026-03-01
38649,14921,270,756,2026-03-01
38650,15128,274,469,2026-03-01
38651,15135,288,374,2026-03-01
38652,15144,351,177,2026-03-01
38653,15162,366,660,2026-03-01
38654,15171,370,177,2026-03-01
38655,15195,382,616,2026-03-01
38656,15207,438,660,2026-03-01
38657,15233,82,616,2026-03-01
38658,15275,165,579,2026-03-01
38659,15279,191,374,2026-03-01
38660,15280,195,560,2026-03-01
38661,15358,197,782,2026-03-01
38662,15373,259,246,2026-03-01
38663,15425,270,756,2026-03-01
38664,15427,274,469,2026-03-01
38665,15436,288,374,2026-03-01
38666,15482,351,177,2026-03-01
38667,15504,366,660,2026-03-01
38668,15526,370,177,2026-03-01
38669,15543,382,616,2026-03-01
38670,15549,438,660,2026-03-01
38671,15569,82,616,2026-03-01
38672,15570,165,579,2026-03-01
38673,15634,191,374,2026-03-01
38674,15688,195,560,2026-03-01
38675,15689,197,782,2026-03-01
38676,15714,259,246,2026-03-01
38677,15719,270,756,2026-03-01
38678,15722,274,469,2026-03-01
38679,15749,288,374,2026-03-01
38680,15765,351,177,2026-03-01
38681,15784,366,660,2026-03-01
38682,15808,370,177,2026-03-01
38683,15885,382,616,2026-03-01
38684,15886,438,660,2026-03-01
38685,15919,82,616,2026-03-01
38686,16010,165,579,2026-03-01
38687,16028,191,374,2026-03-01
38688,16029,195,560,2026-03-01
38689,16077,197,782,2026-03-01
38690,16103,259,246,2026-03-01
38691,16107,270,756,2026-03-01
38692,16141,274,469,2026-03-01
38693,16167,288,374,2026-03-01
38694,16223,351,177,2026-03-01
38695,16240,366,660,2026-03-01
38696,16259,370,177,2026-03-01
38697,16336,382,616,2026-03-01
38698,16346,438,660,2026-03-01
38699,16368,82,616,2026-03-01
38700,16449,165,579,2026-03-01
38701,16493,191,374,2026-03-01
38702,16546,195,560,2026-03-01
38703,16581,197,782,2026-03-01
38704,16625,259,246,2026-03-01
38705,16627,270,756,2026-03-01
38706,16678,274,469,2026-03-01
38707,16726,288,374,2026-03-01
38708,16738,351,177,2026-03-01
38709,16782,366,660,2026-03-01
38710,16894,370,177,2026-03-01
38711,16930,382,616,2026-03-01
38712,16962,438,660,2026-03-01
38713,17002,82,616,2026-03-01
38714,17022,165,579,2026-03-01
38715,17025,191,374,2026-03-01
38716,17032,195,560,2026-03-01
38717,17064,197,782,2026-03-01
38718,17112,259,246,2026-03-01
38719,17121,270,756,2026-03-01
38720,17190,274,469,2026-03-01
38721,17263,288,374,2026-03-01
38722,17298,351,177,2026-03-01
38723,17346,366,660,2026-03-01
38724,17358,370,177,2026-03-01
38725,17368,382,616,2026-03-01
38726,17407,438,660,2026-03-01
38727,17441,82,616,2026-03-01
38728,17458,165,579,2026-03-01
38729,17467,191,374,2026-03-01
38730,17508,195,560,2026-03-01
38731,17558,197,782,2026-03-01
38732,17603,259,246,2026-03-01
38733,17606,270,756,2026-03-01
38734,17621,274,469,2026-03-01
38735,17699,288,374,2026-03-01
38736,17724,351,177,2026-03-01
38737,17733,366,660,2026-03-01
38738,17756,370,177,2026-03-01
38739,17774,382,616,2026-03-01
38740,17809,438,660,2026-03-01
38741,17817,82,616,2026-03-01
38742,17857,165,579,2026-03-01
38743,17947,191,374,2026-03-01
38744,17975,195,560,2026-03-01
38745,17998,197,782,2026-03-01
38746,18011,259,246,2026-03-01
38747,18030,270,756,2026-03-01
38748,18034,274,469,2026-03-01
38749,18119,288,374,2026-03-01
38750,18167,351,177,2026-03-01
38751,18179,366,660,2026-03-01
38752,18224,370,177,2026-03-01
38753,18230,382,616,2026-03-01
38754,18256,438,660,2026-03-01
38755,18303,82,616,2026-03-01
38756,18407,165,579,2026-03-01
38757,18410,191,374,2026-03-01
38758,18433,195,560,2026-03-01
38759,18499,197,782,2026-03-01
38760,18500,259,246,2026-03-01
38761,18556,270,756,2026-03-01
38762,18584,274,469,2026-03-01
38763,18652,288,374,2026-03-01
38764,18656,351,177,2026-03-01
38765,18661,366,660,2026-03-01
38766,18699,370,177,2026-03-01
38767,18707,382,616,2026-03-01
38768,18719,438,660,2026-03-01
38769,18722,82,616,2026-03-01
38770,18758,165,579,2026-03-01
38771,18791,191,374,2026-03-01
38772,18809,195,560,2026-03-01
38773,18891,197,782,2026-03-01
38774,18908,259,246,2026-03-01
38775,18939,270,756,2026-03-01
38776,18943,274,469,2026-03-01
38777,18951,288,374,2026-03-01
38778,19024,351,177,2026-03-01
38779,19098,366,660,2026-03-01
38780,19117,370,177,2026-03-01
38781,19150,382,616,2026-03-01
38782,19180,438,660,2026-03-01
38783,19190,82,616,2026-03-01
38784,19194,165,579,2026-03-01
38785,19257,191,374,2026-03-01
38786,19279,195,560,2026-03-01
38787,19283,197,782,2026-03-01
38788,19286,259,246,2026-03-01
38789,19321,270,756,2026-03-01
38790,19324,274,469,2026-03-01
38791,19330,288,374,2026-03-01
38792,19433,351,177,2026-03-01
38793,19452,366,660,2026-03-01
38794,19462,370,177,2026-03-01
38795,19463,382,616,2026-03-01
38796,19476,438,660,2026-03-01
38797,19483,82,616,2026-03-01
38798,19506,165,579,2026-03-01
38799,19533,191,374,2026-03-01
38800,19595,195,560,2026-03-01
38801,19610,197,782,2026-03-01
38802,19626,259,246,2026-03-01
38803,19658,270,756,2026-03-01
38804,19662,274,469,2026-03-01
38805,19666,288,374,2026-03-01
38806,19688,351,177,2026-03-01
38807,19824,366,660,2026-03-01
38808,19852,370,177,2026-03-01
38809,19863,382,616,2026-03-01
38810,19869,438,660,2026-03-01
38811,19944,82,616,2026-03-01
38812,19972,165,579,2026-03-01
38813,19989,191,374,2026-03-01
38814,20042,195,560,2026-03-01
38815,20056,197,782,2026-03-01
38816,20085,259,246,2026-03-01
38817,20099,270,756,2026-03-01
38818,20102,274,469,2026-03-01
38819,20199,288,374,2026-03-01
38820,20316,351,177,2026-03-01
38821,20324,366,660,2026-03-01
38822,20373,370,177,2026-03-01
38823,20437,382,616,2026-03-01
38824,20439,438,660,2026-03-01
38825,20515,82,616,2026-03-01
38826,20526,165,579,2026-03-01
38827,20543,191,374,2026-03-01
38828,20545,195,560,2026-03-01
38829,20587,197,782,2026-03-01
38830,20606,259,246,2026-03-01
38831,20632,270,756,2026-03-01
38832,20700,274,469,2026-03-01
38833,20755,288,374,2026-03-01
38834,20761,351,177,2026-03-01
38835,20977,366,660,2026-03-01
38836,21000,370,177,2026-03-01
38837,21001,382,616,2026-03-01
38838,21077,438,660,2026-03-01
38839,21134,82,616,2026-03-01
38840,21147,165,579,2026-03-01
38841,21151,191,374,2026-03-01
38842,21161,195,560,2026-03-01
38843,21187,197,782,2026-03-01
38844,21201,259,246,2026-03-01
38845,21257,270,756,2026-03-01
38846,21311,274,469,2026-03-01
38847,21407,288,374,2026-03-01
38848,21413,351,177,2026-03-01
38849,21415,366,660,2026-03-01
38850,21416,370,177,2026-03-01
38851,21424,382,616,2026-03-01
38852,21450,438,660,2026-03-01
38853,21456,82,616,2026-03-01
38854,21494,165,579,2026-03-01
38855,21556,191,374,2026-03-01
38856,21590,195,560,2026-03-01
38857,21595,197,782,2026-03-01
38858,21596,259,246,2026-03-01
38859,21597,270,756,2026-03-01
38860,21623,274,469,2026-03-01
38861,21672,288,374,2026-03-01
38862,21703,351,177,2026-03-01
38863,21733,366,660,2026-03-01
38864,21742,370,177,2026-03-01
38865,21825,382,616,2026-03-01
38866,21837,438,660,2026-03-01
38867,21842,82,616,2026-03-01
38868,21898,165,579,2026-03-01
38869,22003,191,374,2026-03-01
38870,22039,195,560,2026-03-01
38871,22097,197,782,2026-03-01
38872,22105,259,246,2026-03-01
